,Unnamed: 0,Name,Rating,Review,Description,Price_Range,Label,Category,Location,Location_1,Category_1,점심,저녁,픽업,min,max
109,109,뉴오더클럽 한남,4.5,9,미국식 피자와 분위기를 즐길 수 있는 곳,점심 저녁 동일가 2 - 3만원,웨이팅,피자,한남,용산구,양식,2 - 3만원,2 - 3만원,,2,3
110,110,빈브라더스 커피하우스,4.7,59,"한 잔의 훌륭한 커피, 여러 잔의 커피를 마시는 재미까지 다채로운 커피 경험을 선사합니다. 편안한 공간에서 커피를 즐기는 7층(Table)과 시즈널 커피를 경험하실 수 있는 6층(Bar)으로 이루어져 있습니다.",점심 저녁 동일가 1 - 2만원,웨이팅,"카페,디저트",상수,마포구,카페,1 - 2만원,1 - 2만원,,1,2
111,111,숙성부심,4.5,165,숙성에 대한 자부심이 있는 고기집,점심 영업안함 · 저녁 1 - 2만원,웨이팅,돼지고기구이,군자,광진구,한식,영업안함,1 - 2만원,,1,2
112,112,양산도 여의도점,4.6,104,나고야식 민물장어덮밥 “히츠마부시” 전문점,점심 저녁 동일가 1 - 4만원,웨이팅,일식,여의도,영등포구,일식,1 - 4만원,1 - 4만원,,1,4
113,113,예술의전당 담,4.1,280,"정갈한 한식과 멋진 테라스 카페에서 간단한 디저트, 음료을 즐길 수 있는 한식당",점심 저녁 동일가 1 - 3만원,웨이팅,한식,서초,서초구,한식,1 - 3만원,1 - 3만원,,1,3
114,114,우와 연남점,4.6,89,"눈과 입이 즐거운 오꼬노미야끼, 야끼소바 맛집",점심 저녁 동일가 1 - 2만원,웨이팅,일식,연남,마포구,일식,1 - 2만원,1 - 2만원,,1,2
115,115,더 타코부스,4.2,132,기다린 시간이 아깝지 않은 비리아 타코 맛집,점심 저녁 동일가 1 - 2만원,웨이팅,아메리칸음식,압구정로데오,강남구,양식,1 - 2만원,1 - 2만원,,1,2
116,116,후라토식당 여의도직영점,4.3,184,"규카츠 & 반숙 오므라이스, 캐주얼 일본요리 전문점",점심 저녁 동일가 1 - 2만원,웨이팅,일식,여의도,영등포구,일식,1 - 2만원,1 - 2만원,,1,2
117,117,돝고기506,4.3,506,506시간 숙성을 거친 최고의 프리미엄 돼지고기 숙성육,점심 저녁 동일가 1 - 4만원,웨이팅,돼지고기구이,역삼,강남구,한식,1 - 4만원,1 - 4만원,,1,4
118,118,하트파트 롯데월드몰점,4.1,364,따뜻한 솥밥을 정갈한 반찬과 곁들여 다채롭게 제공하는 한식 다이닝,점심 저녁 동일가 1 - 3만원,웨이팅,한식,잠실,송파구,한식,1 - 3만원,1 - 3만원,,1,3
119,119,샤브인서울 신용산 본점,4.6,1020,고즈넉한 공간에서 신선한 야채와 1++ 등급의 스페셜 한우를  다양한 육수로 즐길수있는 프리미엄 샤브 다이닝,점심 저녁 동일가 2 - 4만원,웨이팅,샤브샤브,신용산,용산구,한식,2 - 4만원,2 - 4만원,,2,4
120,120,필앳홈,4.2,81,"캐치테이블은 콘서트예약용으로만 활용합니다. 저희 카페는 연중 무휴 입니다. 11시 ~ 24시,",점심 저녁 동일가 1 - 3만원,웨이팅,브런치,송파,송파구,양식,1 - 3만원,1 - 3만원,,1,3
121,121,또보겠지떡볶이집 강남헬로몽키점,4.4,144,깻잎 즉석떡볶이와 버터갈릭 감자튀김의 원조 또보겠지 떡볶이집,점심 저녁 동일가 1 - 2만원,웨이팅,한식,강남,강남구,한식,1 - 2만원,1 - 2만원,,1,2
122,122,고급오복수산,4.5,359,신선한 해산물을 사용한 일식 다이닝 매장,점심 저녁 동일가 1 - 6만원,웨이팅,일식,압구정,강남구,일식,1 - 6만원,1 - 6만원,,1,6
123,123,후라토식당 잠실직영점,4.3,187,"규카츠 & 반숙 오므라이스, 캐주얼 일본요리 전문점",점심 저녁 동일가 1 - 2만원,웨이팅,일식,잠실,송파구,일식,1 - 2만원,1 - 2만원,,1,2
124,124,번트서울,4.5,4,디저트가 맛있는 청계천 뷰 대형 카페,점심 저녁 동일가 1만원 미만,웨이팅,"카페,디저트",을지로,중구,카페,1만원 미만,1만원 미만,,1,1
125,125,초이다이닝 성수점,3.8,70,후토마끼가 시그니처인 퓨전일식 다이닝,점심 저녁 동일가 1 - 2만원,웨이팅,일식,성수,성동구,일식,1 - 2만원,1 - 2만원,,1,2
126,126,휴돈정,4.8,151,기다린 시간이 아깝지 않은 일식 돈카츠 맛집,점심 저녁 동일가 1 - 2만원,웨이팅,일식,공릉,노원구,일식,1 - 2만원,1 - 2만원,,1,2
127,127,심퍼티쿠시 가로수길점,4.6,852,"유러피안 요리를 아시안 스타일로 풀어낸 감각적인 파인캐주얼 레스토랑, 심퍼티쿠시.",점심 저녁 동일가 2 - 5만원,웨이팅,유러피안음식,가로수길,강남구,양식,2 - 5만원,2 - 5만원,,2,5
128,128,벽돌해피푸드 압구정점,4.3,60,맛있는 음식과 즐거운 분위기로 행복을 전하는 아메리칸 차이니즈 레스토랑,점심 저녁 동일가 1 - 3만원,웨이팅,중식,압구정로데오,강남구,중식,1 - 3만원,1 - 3만원,,1,3
129,129,시나모롤스위트카페,3.9,1479,바라만 봐도 포근함이 느껴지는 시나모롤과 친구들의 달콤한 공간,점심 저녁 동일가 1 - 2만원,웨이팅,"카페,디저트",홍대,마포구,카페,1 - 2만원,1 - 2만원,,1,2
130,130,온점 을지로점,4.7,48,다이닝스러운 고급 인테리어의 숯불구이 전문점,점심 1 - 3만원 · 저녁 2 - 6만원,웨이팅,"육류,고기요리",을지로,중구,한식,1 - 3만원 ·  2 - 6만원,1 - 3만원 -  2 - 6만원,,1,3
131,131,산들애건강밥상,4.5,89,한식 명인이 선보이는 건강한 한상,점심 저녁 동일가 1 - 2만원,웨이팅,한식,은평,은평구,한식,1 - 2만원,1 - 2만원,,1,2
132,132,낙원타코 용산아이파크몰점,4.3,123,남녀노소 누구나 즐길 수 있는 맛있는 멕시칸 패밀리 레스토랑,점심 저녁 동일가 2 - 3만원,웨이팅,멕시코음식,용산,용산구,양식,2 - 3만원,2 - 3만원,,2,3
133,133,알돈익스프레스,5.0,1,"돈까스전문점에서 시작해, 계란과 돼지를  주 메뉴로 한 돈까스&충무김밥&면류를 즐길 수 있는 곳",점심 저녁 동일가 1 - 2만원,웨이팅,일식,충무로,중구,일식,1 - 2만원,1 - 2만원,,1,2
134,134,군산오징어 본점,3.8,63,석촌호수 서호 사거리에 위치한 오징어불고기 전문점,점심 저녁 동일가 1 - 3만원,웨이팅,한식,잠실,송파구,한식,1 - 3만원,1 - 3만원,,1,3
135,135,금금 송리단길,4.5,61,이색 메뉴가 가득한 퓨전한식 맛집,점심 저녁 동일가 1 - 2만원,웨이팅,한식,송파,송파구,한식,1 - 2만원,1 - 2만원,,1,2
136,136,온더보더 롯데월드몰점,4.2,175,롯데월드몰 6층에 위치한 정통 멕시칸 레스토랑입니다. 코끝을 자극하는 풍성한 멕시칸 푸드와 향긋한 마가리타 그리고 흥겨운 라틴음악을 즐길 수 있습니다.,점심 저녁 동일가 1 - 8만원,웨이팅,멕시코음식,잠실,송파구,양식,1 - 8만원,1 - 8만원,,1,8
137,137,오복수산 LG아트센터 서울점,4.5,52,신선한 해산물을 사용한 일식 다이닝 매장,점심 저녁 동일가 2 - 6만원,웨이팅,일식,마곡,강서구,일식,2 - 6만원,2 - 6만원,,2,6
138,138,도토리소반,4.5,112,정성이 담긴 따뜻한 솥밥과 건강한 한끼를 맛볼 수 있는 곳,점심 저녁 동일가 1 - 2만원,웨이팅,한식,혜화,종로구,한식,1 - 2만원,1 - 2만원,,1,2
139,139,고래와,4.5,175,"🐋 위로가 되는 술과 음식, 우리가 만나는 곳",점심 저녁 동일가 1 - 5만원,웨이팅,이자카야,삼각지,용산구,일식,1 - 5만원,1 - 5만원,,1,5
140,140,연하동 신논현점,4.7,238,"연어와 하이볼 그리고 가라아게동을 판매하는 일식당, 연남동을 줄 세우고 신논현에 상륙한 '연하동'",점심 저녁 동일가 1 - 3만원,웨이팅,일식,강남,강남구,일식,1 - 3만원,1 - 3만원,,1,3
141,141,하연옥 용산점,3.6,21,특유의 감칠맛으로 사랑받는 진주냉면 원조집,점심 저녁 동일가 1 - 4만원,웨이팅,"국수,냉면",삼각지,용산구,한식,1 - 4만원,1 - 4만원,,1,4
142,142,토끼다이닝 연남,4.6,92,한식을 주 베이스로 다양한 음식과 다양한 음료 및 주류를 합리적으로 즐길 수 있는 밥집 겸 술집,점심 1 - 3만원 · 저녁 2 - 4만원,웨이팅,한식,연남,마포구,한식,1 - 3만원 ·  2 - 4만원,1 - 3만원 -  2 - 4만원,,1,3
143,143,묵전,4.3,74,가정집을 개조해서 만든 웨이팅 핫플 막걸리 집,점심 저녁 동일가 2 - 4만원,웨이팅,전통주,압구정로데오,강남구,주류,2 - 4만원,2 - 4만원,,2,4
144,144,초이다이닝 익선점,4.3,128,후토마끼가 시그니처인 퓨전일식 다이닝,점심 저녁 동일가 1 - 3만원,웨이팅,일식,익선,종로구,일식,1 - 3만원,1 - 3만원,,1,3
145,145,파스타 트리오,4.7,18,"파스타 트리오는 세명의 요리사가 만나, 트리오만의 색이 담긴 독창적인 요리를 선보이고 있습니다. 트리오에서 즐거운 시간 보내고 가시길 바라겠습니다. 늘 행복하세요!",점심 저녁 동일가 1 - 4만원,웨이팅,파스타,논현,강남구,양식,1 - 4만원,1 - 4만원,,1,4
146,146,남영동 양문 본점,4.2,216,시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원,웨이팅,소고기구이,용산,용산구,한식,2 - 6만원,2 - 6만원,,2,6
147,147,앨리나인,4.9,179,송리단길 양식/와인바 전체 ‘평점 1위’한번 맛보면 가족 친구들 다 데려오고 싶어지는 곳📍네이버5.0점 캐치테이블4.9점 카카오맵4.9점📍음식맛 ‘진짜 자신있는 가게‘📍주류필수❌ 시간제한❌ 케이크 반입⭕️,점심 저녁 동일가 2 - 3만원,웨이팅,이탈리아음식,잠실,송파구,양식,2 - 3만원,2 - 3만원,,2,3
148,148,자루야키,4.5,11,여러가지 술과 80년대 빈티지 오디오 사운드가 어우러지는 일본식 숯불닭구이 자루야키 전문점,점심 1 - 2만원 · 저녁 1 - 3만원,웨이팅,"닭,오리요리",신용산,용산구,한식,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
149,149,카쿠시타,4.8,11,"생활의 달인, 또간집, 입짧은 햇님 등 방송으로 검증된 연남동 특별한 창작요리 맛집",점심 저녁 동일가 1 - 3만원,웨이팅,일식,연남,마포구,일식,1 - 3만원,1 - 3만원,,1,3
150,150,홈보이서울,4.3,53,오랜 친구처럼 편안한 아메리칸 차이니즈 레스토랑,점심 저녁 동일가 1 - 3만원,웨이팅,중식,서촌,종로구,중식,1 - 3만원,1 - 3만원,,1,3
151,151,섭생정식 창동본점,4.6,169,수준 높은 서비스와 신선한 해산물을 제공하는 맛집,점심 저녁 동일가 1 - 4만원,웨이팅,"해물,생선요리",창동,도봉구,한식,1 - 4만원,1 - 4만원,,1,4
152,152,더식당 명동점,4.1,16,고소 버터랍스타구이와 매콤한 직화쭈꾸미,점심 저녁 동일가 1 - 4만원,웨이팅,퓨전음식,명동,중구,퓨전,1 - 4만원,1 - 4만원,,1,4
153,153,스시도쿠 카미동,4.6,205,고급 일식 덮밥요리와 고급스러우과 즐거움이 공존하는 공간* 3인 이상부터 예약 가능합니다.,점심 저녁 동일가 1 - 6만원,웨이팅,일식,왕십리,성동구,일식,1 - 6만원,1 - 6만원,,1,6
154,154,어쩌다농부 남대문점,4.4,29,지역에서 난 식재료를 활용하는 팜투테이블 요리를 경험할 수 있는 공간,점심 저녁 동일가 1 - 3만원,웨이팅,퓨전음식,회현,중구,퓨전,1 - 3만원,1 - 3만원,,1,3
155,155,덴푸라 감춘,4.5,301,자연의 선물을 감싸 안은 프리미엄 덴푸라 파인다이닝,점심 2.8 - 9.8만원 · 저녁 4.8 - 9.8만원,웨이팅,덴푸라오마카세,잠실,송파구,일식,2.8 - 9.8만원 ·  4.8 - 9.8만원,2.8 - 9.8만원 -  4.8 - 9.8만원,,8,8
156,156,위커파크 웨스트,4.3,116,이국적인 인테리어로 유명한 석촌호수 브런치 맛집,점심 저녁 동일가 1 - 2만원,웨이팅,브런치,석촌,송파구,양식,1 - 2만원,1 - 2만원,,1,2
157,157,오시 망원점,4.5,79,분위기 좋은 오코노미야끼 전문 철판요리집,점심 저녁 동일가 1 - 2만원,웨이팅,일식,망원,마포구,일식,1 - 2만원,1 - 2만원,,1,2
158,158,아소정,4.2,22,"함흥냉면 서울 5대 맛집, 그리고 남녀노소 호불호 없는 궁중갈비찜 & 갈비탕 전문점",점심 저녁 동일가 1 - 3만원,웨이팅,한식,공덕,마포구,한식,1 - 3만원,1 - 3만원,,1,3
159,159,카페 페퍼,4.4,116,송리단길 글루텐프리 디저트 카페,픽업가 4 - 7만원,웨이팅,케이크,송파,송파구,카페,픽업가 4 - 7만원,픽업가 4 - 7만원,픽업가 4 - 7만원,4,7
160,160,네시사분,4.7,60,분기별 제철 디저트를 선보이는 디저트 카페,점심 저녁 동일가 1 - 2만원,웨이팅,"카페,디저트",연남,마포구,카페,1 - 2만원,1 - 2만원,,1,2
161,161,무탄 광화문점,4.3,348,대한민국 NO.1 차이니즈 다이닝,점심 저녁 동일가 2 - 15만원,웨이팅,중식,광화문,종로구,중식,2 - 15만원,2 - 15만원,,2,15
162,162,희희,4.5,68,2019년 공덕에서 시작한 캐주얼한 소바집 입니다.직접 만든 쯔유와 신선한 재료들로 맛있고 다양한 소바와 요리들을 제공합니다.,점심 저녁 동일가 1 - 2만원,웨이팅,일식,종로,종로구,일식,1 - 2만원,1 - 2만원,,1,2
163,163,82올리언즈 강남점,4.5,155,"미국 남부 감성의 립, 몬테크리스토, 라자냐 맛집 청첩장,데이트,단체모임에 적합한 단체석 확보! 코리아 코카콜라가 사랑하는 브랜드! 그 이유가 궁금하다면?https://www.coca-cola.com/kr/ko/offerings/food/c",점심 저녁 동일가 1 - 4만원,웨이팅,아메리칸음식,강남,강남구,양식,1 - 4만원,1 - 4만원,,1,4
164,164,샤브인서울 압구정로데오점,4.8,331,1++ 등급 한우와 신선한 야채로 선보이는 한국식 프리미엄 샤브 다이닝,점심 저녁 동일가 2 - 4만원,웨이팅,샤브샤브,압구정로데오,강남구,한식,2 - 4만원,2 - 4만원,,2,4
165,165,모르므로,4.8,87,"음식이 맛있고 분위기 좋은, 아늑하고 차분한 다이닝&칵테일 바'우리는 서로를 모르므로'모르는 사람들과 함께 있는 공간, 모르므로 : MORMRO 양식을 기반으로 선보이는 캐주얼 레스토랑&칵테일 바 로편안한 집을 연상하게 하는 무드와 잔잔한 분위기를 자아냅니다.",점심 영업안함 · 저녁 2 - 3만원,웨이팅,양식,성수,성동구,양식,영업안함,2 - 3만원,,2,3
166,166,타파스바,4.4,51,스페인의 맛과 분위기를 그대로 즐길 수 있는 스페인음식 전문점,점심 저녁 동일가 1 - 2만원,웨이팅,스페인음식,이태원,용산구,양식,1 - 2만원,1 - 2만원,,1,2
167,167,솔솥 연남점,3.9,148,"스테이크, 도미관자 솥밥이 맛있는 프리미엄 솥밥 맛집",점심 저녁 동일가 1 - 3만원,웨이팅,한식,연남,마포구,한식,1 - 3만원,1 - 3만원,,1,3
168,168,정숙성,4.8,153,시간과 정성을 담은 숙성한돈(1+ 특상급) 숯불구이 전문점,점심 저녁 동일가 1 - 2만원,웨이팅,돼지고기구이,서울대입구,관악구,한식,1 - 2만원,1 - 2만원,,1,2
169,169,로우샹로우,4.4,4,양구이와 중화요리를 베이스로 하는 새로운 스타일의 중국식 바베큐 레스토랑,점심 저녁 동일가 2 - 4만원,웨이팅,양고기,합정,마포구,육류,2 - 4만원,2 - 4만원,,2,4
170,170,두끼 떡볶이 NC가든파이브점,4.3,145,떡볶이부터 볶음밥까지 자유롭게 직접 조리해 즐기는 즉석떡볶이 레스토랑,점심 저녁 동일가 1만원,웨이팅,한식,문정,송파구,한식,1만원,1만원,,1,1
171,171,치즈룸X멜팅샵 코엑스 파르나스몰,4.5,611,코엑스에서 즐기는 [멜팅샵] & [치즈룸] 콜라보,점심 저녁 동일가 2 - 4만원,웨이팅,이탈리아음식,삼성,강남구,양식,2 - 4만원,2 - 4만원,,2,4
172,172,양산도 대치점,4.0,25,나고야식 민물장어덮밥 전문점 65년 전통의 민물장어명가 양산도가 민물장어를 보다 손쉽게 접할실 수 있도록 나고야식 민물장어덮밥(히츠마부시)를 개발하였습니다.,점심 저녁 동일가 1 - 4만원,웨이팅,일식,대치,강남구,일식,1 - 4만원,1 - 4만원,,1,4
173,173,카페 하모니,4.1,894,쿠로미와 마이멜로디가 환상의 케미를 선보이며 준비한 F&B와 두 친구의 사랑스러움만 가득 담긴 GOODS까지!,점심 저녁 동일가 1 - 3만원,웨이팅,"카페,디저트",망원,마포구,카페,1 - 3만원,1 - 3만원,,1,3
174,174,스케줄 청담,4.2,1151,서울 최대 규모의 다이닝 복합 문화공간,점심 저녁 동일가 1 - 8만원,웨이팅,이탈리아음식,청담,강남구,양식,1 - 8만원,1 - 8만원,,1,8
175,175,육지 (肉地),4.1,158,이불갈비로 유명한 줄서는식당 맛집,점심 저녁 동일가 1 - 2만원,웨이팅,돼지고기구이,합정,마포구,한식,1 - 2만원,1 - 2만원,,1,2
176,176,갸우뚱,4.5,92,줄서서 먹는 홍콩 감성 중식당,점심 저녁 동일가 1 - 4만원,웨이팅,중식,혜화,종로구,중식,1 - 4만원,1 - 4만원,,1,4
177,177,닌니쿠요코초,3.9,45,후쿠오카의 오뎅과 도쿄의 데판야키를 퓨전으로 접목시킨 이자카야,점심 저녁 동일가 1 - 3만원,웨이팅,일식,삼각지,용산구,일식,1 - 3만원,1 - 3만원,,1,3
178,178,츠키라멘,4.8,8,"일본식 라멘(이에케라멘,마제소바) 전문점",점심 저녁 동일가 1 - 2만원,웨이팅,일식,광화문,종로구,일식,1 - 2만원,1 - 2만원,,1,2
179,179,그로어스,4.5,191,햇살 가득 들어오는 한적한 분위기에서 맛있는 음식을 즐길 수 있는 공간,점심 저녁 동일가 1 - 3만원,웨이팅,브런치,연희,마포구,양식,1 - 3만원,1 - 3만원,,1,3
